chr	end	rsID	gene.symbol	ClinicalSignificance.1	PhenotypeList	trait	pvalue	start.x	start.y	epi_chr	epi_start	epi_end	epi_state	eQTL_gut_tissue	eQTL_gut_gene
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75583400	75601400	5_TxWk	ENSG00000196968.6	Esophagus_Mucosa
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75588800	75594200	5_TxWk	ENSG00000166321.9	Esophagus_Muscularis
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75588800	75594200	5_TxWk	ENSG00000176986.10	Esophagus_Mucosa
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75588800	75594200	5_TxWk	ENSG00000196968.6	Esophagus_Mucosa
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75591000	75594200	5_TxWk	ENSG00000166321.9	Esophagus_Muscularis
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75591000	75594200	5_TxWk	ENSG00000176986.10	Esophagus_Mucosa
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75591000	75594200	5_TxWk	ENSG00000196968.6	Esophagus_Mucosa
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75594000	75609000	4_Tx	ENSG00000166321.9	Esophagus_Muscularis
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75594000	75609000	4_Tx	ENSG00000176986.10	Esophagus_Mucosa
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75594000	75609000	4_Tx	ENSG00000196968.6	Esophagus_Mucosa
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75572400	75613600	4_Tx	ENSG00000166321.9	Esophagus_Muscularis
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75572400	75613600	4_Tx	ENSG00000176986.10	Esophagus_Mucosa
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75572400	75613600	4_Tx	ENSG00000196968.6	Esophagus_Mucosa
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75581800	75600000	5_TxWk	ENSG00000166321.9	Esophagus_Muscularis
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75581800	75600000	5_TxWk	ENSG00000176986.10	Esophagus_Mucosa
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75581800	75600000	5_TxWk	ENSG00000196968.6	Esophagus_Mucosa
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75588000	75596000	5_TxWk	ENSG00000166321.9	Esophagus_Muscularis
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75588000	75596000	5_TxWk	ENSG00000176986.10	Esophagus_Mucosa
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75588000	75596000	5_TxWk	ENSG00000196968.6	Esophagus_Mucosa
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75591000	75594200	5_TxWk	ENSG00000166321.9	Esophagus_Muscularis
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75591000	75594200	5_TxWk	ENSG00000176986.10	Esophagus_Mucosa
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75591000	75594200	5_TxWk	ENSG00000196968.6	Esophagus_Mucosa
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75594000	75602800	4_Tx	ENSG00000166321.9	Esophagus_Muscularis
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75594000	75602800	4_Tx	ENSG00000176986.10	Esophagus_Mucosa
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75594000	75602800	4_Tx	ENSG00000196968.6	Esophagus_Mucosa
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75588000	75596000	5_TxWk	ENSG00000166321.9	Esophagus_Muscularis
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75588000	75596000	5_TxWk	ENSG00000176986.10	Esophagus_Mucosa
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75588000	75596000	5_TxWk	ENSG00000196968.6	Esophagus_Mucosa
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75594000	75613600	4_Tx	ENSG00000166321.9	Esophagus_Muscularis
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75594000	75613600	4_Tx	ENSG00000176986.10	Esophagus_Mucosa
chr10	75594050	rs2633310	CAMK2G	NA	NA	type II diabetes mellitus	2e-08	75594049	75594050	chr10	75594000	75613600	4_Tx	ENSG00000196968.6	Esophagus_Mucosa
chr10	94347830	rs6583826	KIF11	NA	NA	type II diabetes mellitus	7e-06	94347829	94347830	chr10	94347800	94348000	7_Enh	ENSG00000236493.1	Esophagus_Muscularis
chr10	94347830	rs6583826	KIF11	NA	NA	type II diabetes mellitus	7e-06	94347829	94347830	chr10	94347800	94348000	7_Enh	ENSG00000236493.1	Small_Intestine_Terminal_Ileum
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	3e-26	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Esophagus_Muscularis
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	3e-26	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Transverse
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	3e-26	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Sigmoid
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	3e-26	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Small_Intestine_Terminal_Ileum
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	6e-39	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Esophagus_Muscularis
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	6e-39	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Transverse
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	6e-39	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Sigmoid
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	6e-39	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Small_Intestine_Terminal_Ileum
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	3e-06	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Esophagus_Muscularis
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	3e-06	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Transverse
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	3e-06	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Sigmoid
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	3e-06	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Small_Intestine_Terminal_Ileum
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	2e-08	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Esophagus_Muscularis
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	2e-08	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Transverse
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	2e-08	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Sigmoid
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	2e-08	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Small_Intestine_Terminal_Ileum
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	5e-12	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Esophagus_Muscularis
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	5e-12	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Transverse
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	5e-12	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Sigmoid
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	5e-12	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Small_Intestine_Terminal_Ileum
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	6e-10	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Esophagus_Muscularis
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	6e-10	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Transverse
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	6e-10	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Sigmoid
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	6e-10	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Small_Intestine_Terminal_Ileum
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	2e-19	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Esophagus_Muscularis
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	2e-19	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Transverse
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	2e-19	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Sigmoid
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	2e-19	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Small_Intestine_Terminal_Ileum
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	7e-12	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Esophagus_Muscularis
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	7e-12	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Transverse
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	7e-12	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Sigmoid
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	7e-12	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Small_Intestine_Terminal_Ileum
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	3e-19	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Esophagus_Muscularis
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	3e-19	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Transverse
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	3e-19	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Sigmoid
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	3e-19	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Small_Intestine_Terminal_Ileum
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	7e-13	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Esophagus_Muscularis
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	7e-13	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Transverse
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	7e-13	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Sigmoid
chr10	94462882	rs1111875	HHEX	NA	NA	type II diabetes mellitus	7e-13	94462881	94462882	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Small_Intestine_Terminal_Ileum
chr10	94465559	rs5015480	HHEX	NA	NA	type II diabetes mellitus	5e-06	94465558	94465559	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Transverse
chr10	94465559	rs5015480	HHEX	NA	NA	type II diabetes mellitus	5e-06	94465558	94465559	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Esophagus_Muscularis
chr10	94465559	rs5015480	HHEX	NA	NA	type II diabetes mellitus	5e-06	94465558	94465559	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Sigmoid
chr10	94465559	rs5015480	HHEX	NA	NA	type II diabetes mellitus	5e-06	94465558	94465559	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Small_Intestine_Terminal_Ileum
chr10	94465559	rs5015480	HHEX	NA	NA	type II diabetes mellitus	1e-15	94465558	94465559	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Transverse
chr10	94465559	rs5015480	HHEX	NA	NA	type II diabetes mellitus	1e-15	94465558	94465559	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Esophagus_Muscularis
chr10	94465559	rs5015480	HHEX	NA	NA	type II diabetes mellitus	1e-15	94465558	94465559	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Sigmoid
chr10	94465559	rs5015480	HHEX	NA	NA	type II diabetes mellitus	1e-15	94465558	94465559	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Small_Intestine_Terminal_Ileum
chr10	94465559	rs5015480	HHEX	NA	NA	type II diabetes mellitus	7e-08	94465558	94465559	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Transverse
chr10	94465559	rs5015480	HHEX	NA	NA	type II diabetes mellitus	7e-08	94465558	94465559	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Esophagus_Muscularis
chr10	94465559	rs5015480	HHEX	NA	NA	type II diabetes mellitus	7e-08	94465558	94465559	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Sigmoid
chr10	94465559	rs5015480	HHEX	NA	NA	type II diabetes mellitus	7e-08	94465558	94465559	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Small_Intestine_Terminal_Ileum
chr10	94465559	rs5015480	HHEX	NA	NA	type II diabetes mellitus	9e-06	94465558	94465559	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Transverse
chr10	94465559	rs5015480	HHEX	NA	NA	type II diabetes mellitus	9e-06	94465558	94465559	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Esophagus_Muscularis
chr10	94465559	rs5015480	HHEX	NA	NA	type II diabetes mellitus	9e-06	94465558	94465559	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Sigmoid
chr10	94465559	rs5015480	HHEX	NA	NA	type II diabetes mellitus	9e-06	94465558	94465559	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Small_Intestine_Terminal_Ileum
chr10	94465559	rs5015480	HHEX	NA	NA	type II diabetes mellitus	2e-09	94465558	94465559	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Transverse
chr10	94465559	rs5015480	HHEX	NA	NA	type II diabetes mellitus	2e-09	94465558	94465559	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Esophagus_Muscularis
chr10	94465559	rs5015480	HHEX	NA	NA	type II diabetes mellitus	2e-09	94465558	94465559	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Colon_Sigmoid
chr10	94465559	rs5015480	HHEX	NA	NA	type II diabetes mellitus	2e-09	94465558	94465559	chr10	94462400	94473400	5_TxWk	ENSG00000236493.1	Small_Intestine_Terminal_Ileum
chr10	94473629	rs7087591	HHEX	NA	NA	type II diabetes mellitus	6e-20	94473628	94473629	chr10	94473400	94473800	7_Enh	ENSG00000236493.1	Colon_Sigmoid
chr10	94473629	rs7087591	HHEX	NA	NA	type II diabetes mellitus	6e-20	94473628	94473629	chr10	94473400	94473800	7_Enh	ENSG00000236493.1	Esophagus_Muscularis
chr10	97284081	rs1326934	SORBS1	NA	NA	diabetic retinopathy	6e-07	97284080	97284081	chr10	97280000	97284200	5_TxWk	ENSG00000095637.16	Esophagus_Mucosa
chr10	97284081	rs1326934	SORBS1	NA	NA	diabetic retinopathy	6e-07	97284080	97284081	chr10	97284000	97285000	7_Enh	ENSG00000095637.16	Esophagus_Mucosa
chr10	97284081	rs1326934	SORBS1	NA	NA	diabetic retinopathy	6e-07	97284080	97284081	chr10	97281000	97285600	5_TxWk	ENSG00000095637.16	Esophagus_Mucosa
chr10	97284081	rs1326934	SORBS1	NA	NA	diabetic retinopathy	6e-07	97284080	97284081	chr10	97284000	97284600	7_Enh	ENSG00000095637.16	Esophagus_Mucosa
chr10	97284081	rs1326934	SORBS1	NA	NA	diabetic retinopathy	6e-07	97284080	97284081	chr10	97283600	97286000	5_TxWk	ENSG00000095637.16	Esophagus_Mucosa
chr10	97284081	rs1326934	SORBS1	NA	NA	type I diabetes mellitus	6e-07	97284080	97284081	chr10	97281000	97285600	5_TxWk	ENSG00000095637.16	Esophagus_Mucosa
chr10	97284081	rs1326934	SORBS1	NA	NA	type I diabetes mellitus	6e-07	97284080	97284081	chr10	97284000	97284600	7_Enh	ENSG00000095637.16	Esophagus_Mucosa
chr10	97284081	rs1326934	SORBS1	NA	NA	diabetic retinopathy	6e-07	97284080	97284081	chr10	97284000	97285000	7_Enh	ENSG00000095637.16	Esophagus_Mucosa
chr10	97284081	rs1326934	SORBS1	NA	NA	type I diabetes mellitus	6e-07	97284080	97284081	chr10	97284000	97285000	7_Enh	ENSG00000095637.16	Esophagus_Mucosa
chr10	97284081	rs1326934	SORBS1	NA	NA	type I diabetes mellitus	6e-07	97284080	97284081	chr10	97281600	97285800	5_TxWk	ENSG00000095637.16	Esophagus_Mucosa
chr10	97284081	rs1326934	SORBS1	NA	NA	diabetic retinopathy	6e-07	97284080	97284081	chr10	97278000	97294000	5_TxWk	ENSG00000095637.16	Esophagus_Mucosa
chr10	97284081	rs1326934	SORBS1	NA	NA	diabetic retinopathy	6e-07	97284080	97284081	chr10	97281600	97285800	5_TxWk	ENSG00000095637.16	Esophagus_Mucosa
chr10	97284081	rs1326934	SORBS1	NA	NA	type I diabetes mellitus	6e-07	97284080	97284081	chr10	97284000	97285000	7_Enh	ENSG00000095637.16	Esophagus_Mucosa
chr10	97284081	rs1326934	SORBS1	NA	NA	type I diabetes mellitus	6e-07	97284080	97284081	chr10	97280000	97284200	5_TxWk	ENSG00000095637.16	Esophagus_Mucosa
chr10	97284081	rs1326934	SORBS1	NA	NA	type I diabetes mellitus	6e-07	97284080	97284081	chr10	97278000	97294000	5_TxWk	ENSG00000095637.16	Esophagus_Mucosa
chr10	97284081	rs1326934	SORBS1	NA	NA	type I diabetes mellitus	6e-07	97284080	97284081	chr10	97283600	97286000	5_TxWk	ENSG00000095637.16	Esophagus_Mucosa
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101975800	101977600	4_Tx	ENSG00000230224.1	Esophagus_Muscularis
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101975800	101977600	4_Tx	ENSG00000095485.12	Colon_Transverse
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101975800	101977600	4_Tx	ENSG00000095485.12	Stomach
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101975800	101977600	4_Tx	ENSG00000095485.12	Colon_Sigmoid
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101975800	101977600	4_Tx	ENSG00000095485.12	Esophagus_Muscularis
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101975800	101977600	4_Tx	ENSG00000095485.12	Esophagus_Mucosa
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101975800	101977600	4_Tx	ENSG00000095485.12	Small_Intestine_Terminal_Ileum
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101975800	101977600	4_Tx	ENSG00000230224.1	Colon_Transverse
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101975800	101977600	4_Tx	ENSG00000230224.1	Esophagus_Mucosa
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101973600	101985800	4_Tx	ENSG00000230224.1	Esophagus_Muscularis
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101973600	101985800	4_Tx	ENSG00000095485.12	Colon_Transverse
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101973600	101985800	4_Tx	ENSG00000095485.12	Stomach
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101973600	101985800	4_Tx	ENSG00000095485.12	Colon_Sigmoid
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101973600	101985800	4_Tx	ENSG00000095485.12	Esophagus_Muscularis
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101973600	101985800	4_Tx	ENSG00000095485.12	Esophagus_Mucosa
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101973600	101985800	4_Tx	ENSG00000095485.12	Small_Intestine_Terminal_Ileum
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101973600	101985800	4_Tx	ENSG00000230224.1	Colon_Transverse
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101973600	101985800	4_Tx	ENSG00000230224.1	Esophagus_Mucosa
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101967000	101981200	4_Tx	ENSG00000230224.1	Esophagus_Muscularis
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101967000	101981200	4_Tx	ENSG00000095485.12	Colon_Transverse
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101967000	101981200	4_Tx	ENSG00000095485.12	Stomach
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101967000	101981200	4_Tx	ENSG00000095485.12	Colon_Sigmoid
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101967000	101981200	4_Tx	ENSG00000095485.12	Esophagus_Muscularis
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101967000	101981200	4_Tx	ENSG00000095485.12	Esophagus_Mucosa
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101967000	101981200	4_Tx	ENSG00000095485.12	Small_Intestine_Terminal_Ileum
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101967000	101981200	4_Tx	ENSG00000230224.1	Colon_Transverse
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101967000	101981200	4_Tx	ENSG00000230224.1	Esophagus_Mucosa
chr10	101976501	rs11591741	CHUK	NA	NA	type II diabetes mellitus	1e-09	101976500	101976501	chr10	101973600	101985800	4_Tx	ENSG00000230224.1	Esophagus_Muscularis
